lang,file,line,ref,text
ja,docs-ja/iam/configure-2fa.md,25,/img/migrated/Userguide-FPT-IAM-2022-32-1024x538-2960f5be.png,![
ja,docs-ja/iam/create-account-access-vpc.md,16,/img/migrated/image-1734344760056-cb3576a7.png,![
ja,docs-ja/iam/create-ip-access.md,13,/img/migrated/image-1711511716480-fe4d7e22.png,![
ja,docs-ja/iam/create-ip-access.md,17,/img/migrated/Screenshot_20-1024x366-374cb3a8.png,![
ja,docs-ja/iam/create-ip-access.md,24,/img/migrated/Screenshot_17-1024x549-20d82693.png,![
ja,docs-ja/iam/create-ip-access.md,28,/img/migrated/Screenshot_19-1024x362-978a41cd.png,![
ja,docs-ja/iam/create-role.md,15,/img/migrated/image-1734344082428-bbf19de4.png,![
ja,docs-ja/iam/create-role.md,19,/img/migrated/image-1734344107230-7ca36cf8.png,![
ja,docs-ja/iam/create-role.md,27,/img/migrated/image-1734344121975-fab6d10b.png,![
ja,docs-ja/iam/create-role.md,31,/img/migrated/image-1734344178335-9d6630c8.png,![
ja,docs-ja/iam/create-role.md,36,/img/migrated/image-1734344193185-d4cff5ca.png,![
ja,docs-ja/iam/create-role.md,40,/img/migrated/image-1734344207802-f7293df7.png,![
ja,docs-ja/iam/create-role.md,42,/img/migrated/image-1734344228919-7517e5bf.png,![
ja,docs-ja/iam/create-user-group.md,13,/img/migrated/Screenshot-2024-12-21-225822-39855176.png,![
ja,docs-ja/iam/create-user-group.md,21,/img/migrated/image-1734344557099-e110b8a0.png,![
ja,docs-ja/iam/delete-ip-access.md,13,/img/migrated/image-1711511766855-5fa1b9c4.png,![
ja,docs-ja/iam/delete-ip-access.md,17,/img/migrated/image-1711511780469-0177ce56.png,![
ja,docs-ja/iam/delete-role.md,16,/img/migrated/image-1734344452227-353ab722.png,![
ja,docs-ja/iam/delete-role.md,20,/img/migrated/image-1734344485077-982d3c57.png,![
ja,docs-ja/iam/delete-user-group.md,15,/img/migrated/Screenshot-2024-12-21-225822-39855176.png,![
ja,docs-ja/iam/delete-user-group.md,23,/img/migrated/image-1734344655938-f07ad3de.png,![
ja,docs-ja/iam/delete-user-group.md,27,/img/migrated/image-1734344671384-0a15465e.png,![
ja,docs-ja/iam/download-access-log.md,15,/img/migrated/Screenshot_18-1024x483-dcc07689.png,![
ja,docs-ja/iam/edit-role.md,15,/img/migrated/image-1734344271940-4a804c14.png,![
ja,docs-ja/iam/edit-role.md,22,/img/migrated/image-1734344299974-74ad3c1a.png,![
ja,docs-ja/iam/edit-role.md,26,/img/migrated/image-1734344312048-ce9f5aea.png,![
ja,docs-ja/iam/edit-user-group.md,18,/img/migrated/Screenshot-2024-12-21-225822-39855176.png,![
ja,docs-ja/iam/index.md,23,./initial-setup.md,Initial Setup
ja,docs-ja/iam/invite-iam-user.md,13,/img/migrated/Screenshot-2024-12-21-225822-39855176.png,![
ja,docs-ja/iam/invite-iam-user.md,19,/img/migrated/image-1734344703145-b92230b6.png,![
ja,docs-ja/iam/invite-iam-user.md,23,/img/migrated/image-1734344718091-7b7d1882.png,![
ja,docs-ja/iam/ip-access-activity-log.md,13,/img/migrated/image-1711511801694-c0a730cd.png,![
ja,docs-ja/iam/view-role-detail.md,14,/img/migrated/image-1734344246104-dec99287.png,![
ja,docs-ja/iam/view-role-list.md,16,/img/migrated/image-1734344067631-5186635a.png,![
ja,docs-ja/iam/view-user-group-detail.md,14,/img/migrated/image-1734344596704-321ecd6d.png,![
ja,docs-ja/iam/view-user-group-list.md,14,/img/migrated/Screenshot-2024-12-21-225822-39855176.png,![
ja,docs-ja/incident-management/atlassian-jira.md,15,/img/migrated/Picture12-e85cc061.png,![Jira インストールフォーム
ja,docs-ja/incident-management/atlassian-jira.md,33,/img/migrated/Picture15-0aab59a9.png,![Jira トリガー作成フォーム
ja,docs-ja/incident-management/atlassian-jira.md,51,/img/migrated/Screenshot_11-1-3905656c.png,![Jira に自動作成された bug issue の例
ja,docs-ja/incident-management/atlassian-jira.md,57,/img/migrated/Picture17-d289c674.png,![Jira トリガーを削除
ja,docs-ja/incident-management/change-the-incident-severity.md,14,/img/migrated/Screenshot_22-d27e873f.png,![右パネルからseverityを変更
ja,docs-ja/incident-management/change-the-incident-status.md,14,/img/migrated/Screenshot_21-d97e072d.png,![右パネルからインシデントステータスを変更
ja,docs-ja/incident-management/configure-integrations.md,21,/img/migrated/Screenshot_2-59620638.png,![サポートされている integration 一覧
ja,docs-ja/incident-management/configure-integrations.md,23,/img/migrated/Picture3-cf7b27ad.png,![Integrate をクリックしてインストール
ja,docs-ja/incident-management/configure-integrations.md,25,/img/migrated/Picture4-d7ae712b.png,![Uninstall をクリックして削除
ja,docs-ja/incident-management/copy-activities-as-markdown.md,16,/img/migrated/Screenshot_29-6b1df0bc.png,![Copy activities as markdownボタン
ja,docs-ja/incident-management/copy-activities-as-markdown.md,20,/img/migrated/Screenshot_30-22cfb9a6.png,![Activity logのMarkdown例
ja,docs-ja/incident-management/create-incident-via-webhook.md,16,/img/migrated/Screenshot_27-8a7004f4.png,![Incoming webhookの詳細
ja,docs-ja/incident-management/create-incident-via-webhook.md,18,/img/migrated/Screenshot_28-222663b7.png,![WebhookのトークンとURL
ja,docs-ja/incident-management/create-incident.md,23,/img/migrated/Screenshot_15-c7ec0f86.png,![
ja,docs-ja/incident-management/create-incident.md,33,/img/migrated/Screenshot_3-9a833b35.png,![
ja,docs-ja/incident-management/declare-incident.md,20,/img/migrated/Screenshot_15-c7ec0f86.png,![インシデント宣言フォーム
ja,docs-ja/incident-management/filter-incidents.md,17,/img/migrated/Screenshot_15-1-9ecf7363.png,![インシデント検索バー
ja,docs-ja/incident-management/filter-incidents.md,27,/img/migrated/Screenshot_16-1-7d52cb46.png,![期間フィルター
ja,docs-ja/incident-management/filter-incidents.md,31,/img/migrated/Screenshot_17-1-bdac4b1c.png,![期間の選択
ja,docs-ja/incident-management/filter-incidents.md,39,/img/migrated/Screenshot_18-1-0d12e8d9.png,![Severity、status、labelによるフィルター
ja,docs-ja/incident-management/filter-incidents.md,43,/img/migrated/Screenshot_19-1-96822bc5.png,![Clear all filtersボタン
ja,docs-ja/incident-management/incident-data-visualization.md,21,/img/migrated/Picture34-56839c68.png,![Incident Insightsの主要指標グラフ
ja,docs-ja/incident-management/incident-label.md,19,/img/migrated/Screenshot_5-81e86153.png,![label 一覧
ja,docs-ja/incident-management/incident-label.md,25,/img/migrated/Screenshot_6-441947ed.png,![label 作成フォーム
ja,docs-ja/incident-management/incident-label.md,35,/img/migrated/Screenshot_7-351b6d16.png,![編集する label を選択
ja,docs-ja/incident-management/incident-label.md,41,/img/migrated/Screenshot_8-2f86e3dd.png,![label 編集フォーム
ja,docs-ja/incident-management/incident-label.md,49,/img/migrated/Screenshot_9-9db19efd.png,![削除する label を選択
ja,docs-ja/incident-management/incident-management-overview.md,13,/img/migrated/setup-2f2dbed5.png, ![
ja,docs-ja/incident-management/incident-management-overview.md,14,/img/migrated/HD-nhanh-8b82a061.png, ![
ja,docs-ja/incident-management/incident-severity.md,28,/img/migrated/Screenshot_10-5ea36620.png,![編集するseverityを選択
ja,docs-ja/incident-management/incident-severity.md,34,/img/migrated/Screenshot_11-c1f3d936.png,![Severity編集フォーム
ja,docs-ja/incident-management/incident-severity.md,42,/img/migrated/Screenshot_12-9146f0c1.png,![Severityの有効化/無効化
ja,docs-ja/incident-management/incident-status.md,26,/img/migrated/Screenshot_13-469bf8a6.png,![編集するstatusを選択
ja,docs-ja/incident-management/incident-status.md,31,/img/migrated/Screenshot_14-91e539ad.png,![Status編集フォーム
ja,docs-ja/incident-management/incoming-webhook.md,15,/img/migrated/Screenshot_3-9a833b35.png,![
ja,docs-ja/incident-management/index.md,35,./create-incident-overview.md,Incident 作成の概要
ja,docs-ja/incident-management/index.md,44,./change-incident-status.md,Incident status の変更
ja,docs-ja/incident-management/index.md,45,./change-incident-severity.md,Incident severity の変更
ja,docs-ja/incident-management/microsoft-teams.md,21,/img/migrated/Screenshot_9-1-4bed69c6.png,![Microsoft Teams トリガー情報を入力
ja,docs-ja/incident-management/microsoft-teams.md,34,/img/migrated/Screenshot_10-1-0b2b9825.png,![Microsoft Teams での通知例
ja,docs-ja/incident-management/outgoing-webhook.md,15,/img/migrated/Screenshot_4-498dd7c9.png,![Outgoing webhook の詳細
ja,docs-ja/incident-management/outgoing-webhook.md,19,/img/migrated/Picture8-b599aa7e.png,![トリガーイベントを作成
ja,docs-ja/incident-management/outgoing-webhook.md,38,/img/migrated/Picture10-2bd7c632.png,![トリガーを削除
ja,docs-ja/incident-management/post-incident-activity.md,22,/img/migrated/Screenshot_18-6d439a64.png,![テキストノートの追加
ja,docs-ja/incident-management/post-incident-activity.md,32,/img/migrated/Screenshot_12-1-81ff9fc0.png,![Queryアクティビティの追加
ja,docs-ja/incident-management/post-incident-activity.md,47,/img/migrated/Screenshot_13-1-209145fc.png,![Panelアクティビティの追加
ja,docs-ja/incident-management/post-incident-activity.md,60,/img/migrated/Screenshot_14-1-759066e9.png,![インシデントへのアラートの関連付け
ja,docs-ja/incident-management/post-incident-activity.md,67,/img/migrated/Screenshot_19-f5138b1d.png,![Edit Noteの選択
ja,docs-ja/incident-management/post-incident-activity.md,77,/img/migrated/Screenshot_19-f5138b1d.png,![Delete Activityの選択
ja,docs-ja/incident-management/post-incident-activity.md,84,/img/migrated/Screenshot_20-19b7c54b.png,![コメントアイコン
ja,docs-ja/incident-management/quan-tri-incident.md,14,./xem-chi-tiet-incident.md,Incident詳細の確認
ja,docs-ja/incident-management/quan-tri-incident.md,16,./thay-doi-trang-thai-incident.md,Incidentステータスの変更
ja,docs-ja/incident-management/quan-tri-incident.md,17,./thay-doi-muc-do-anh-huong-incident.md,影響度の変更
ja,docs-ja/incident-management/slack.md,19,/img/migrated/Screenshot_1-1-00d7a0b4.png,![Slack の Integration を選択
ja,docs-ja/incident-management/slack.md,24,/img/migrated/Screenshot_2-1-0e317a42.png,![Slack トリガー情報を入力
ja,docs-ja/incident-management/slack.md,37,/img/migrated/Screenshot_3-1-b266990c.png,![Slack での通知例
ja,docs-ja/incident-management/slack.md,44,/img/migrated/Screenshot_4-1-8286678a.png,![Slack トリガーを削除
ja,docs-ja/incident-management/telegram.md,17,/img/migrated/Screenshot_5-1-3ee11c8f.png,![Telegram の Integration を選択
ja,docs-ja/incident-management/telegram.md,22,/img/migrated/Screenshot_6-1-d525e397.png,![Telegram トリガー情報を入力
ja,docs-ja/incident-management/telegram.md,36,/img/migrated/Screenshot_7-1-163bac3e.png,![Telegram での通知例
ja,docs-ja/incident-management/telegram.md,43,/img/migrated/Screenshot_8-1-c75df4c5.png,![Telegram トリガーを削除
ja,docs-ja/incident-management/view-incident-detail.md,15,/img/migrated/Screenshot_17-220614d2.png,![インシデント一覧（タイトルをクリックして詳細表示）
ja,docs-ja/load-balancer/classic-import-ssl-certificate.md,13,/img/migrated/image-1712807252615-cef0c042.png,![
ja,docs-ja/load-balancer/classic-import-ssl-certificate.md,17,/img/migrated/image-1712808061542-b08fa903.png,![
ja,docs-ja/load-balancer/integrate-with-fmon.md,17,/img/migrated/image-1767671757981-67c451b9.png,![
ja,docs-ja/load-balancer/integrate-with-fmon.md,21,/img/migrated/image-1767671804027-dde39f33.png,![
ja,docs-ja/load-balancer/integrate-with-fmon.md,25,/img/migrated/image-1767671862366-b2aa25cb.png,![
ja,docs-ja/load-balancer/khoi tao mot load balancer moi.md,13,/img/migrated/Userguide-FPT-Load-Balancer-2022-1-1024x-f04d52f1.png,![
ja,docs-ja/load-balancer/khoi tao mot load balancer moi.md,29,/img/migrated/Userguide-FPT-Load-Balancer-2022-2-7408982a.png,![
ja,docs-ja/load-balancer/khoi tao mot load balancer moi.md,35,/img/migrated/Userguide-FPT-Load-Balancer-2022-3-1024x-5bd1ea96.png,![
ja,docs-ja/load-balancer/khoi-tao-load-balancer.md,75,/img/migrated/image-1767670460483-a8f82152.png,![file
ja,docs-ja/load-balancer/tao import ssl certificate.md,13,/img/migrated/image-1712807252615-cef0c042.png,![Import SSL Certificateページ
ja,docs-ja/load-balancer/tao import ssl certificate.md,17,/img/migrated/image-1712808061542-b08fa903.png,![Import SSL Certificateダイアログ
ja,docs-ja/load-balancer/thay doi thong tin cau hinh load balancer.md,17,/img/migrated/Userguide-FPT-Load-Balancer-2022-4-1024x-511c9674.png,![
ja,docs-ja/load-balancer/thay doi thong tin cau hinh load balancer.md,21,/img/migrated/Userguide-FPT-Load-Balancer-2022-13-1024-ee1d924b.png,![
ja,docs-ja/load-balancer/thay doi thong tin cau hinh load balancer.md,25,/img/migrated/Userguide-FPT-Load-Balancer-2022-14-23b73b59.png,![
ja,docs-ja/load-balancer/them may ao vao load balancer.md,15,/img/migrated/image-1712807219267-78e51205.png,![file
ja,docs-ja/load-balancer/them may ao vao load balancer.md,19,/img/migrated/image-1712807226342-138669ae.png,![file
ja,docs-ja/load-balancer/them may ao vao load balancer.md,23,/img/migrated/image-1712807234311-3e65aba3.png,![file
ja,docs-ja/load-balancer/them may ao vao load balancer.md,27,/img/migrated/image-1712807240125-47822fc9.png,![file
ja,docs-ja/load-balancer/them-bot-member-cho-server-pool.md,19,/img/migrated/image-1710989399033-82cb406f.png,![file
ja,docs-ja/load-balancer/them-bot-member-cho-server-pool.md,23,/img/migrated/image-1710989438271-ca679a80.png,![file
ja,docs-ja/load-balancer/them-bot-member-cho-server-pool.md,32,/img/migrated/image-1710989470976-16ee6e91.png,![file
ja,docs-ja/load-balancer/xem thong tin chi tiet ssl certificate.md,13,/img/migrated/image-1712808075335-de5bd0cf.png,![file
ja,docs-ja/load-balancer/xem thong tin chi tiet ssl certificate.md,17,/img/migrated/image-1712808088237-03369751.png,![file
ja,docs-ja/load-balancer/xoa load balancer.md,15,/img/migrated/Userguide-FPT-Load-Balancer-2022-15-1024-225988fc.png,![
ja,docs-ja/load-balancer/xoa load balancer.md,19,/img/migrated/Userguide-FPT-Load-Balancer-2022-16-6b6db13c.png,![
ja,docs-ja/load-balancer/xoa may ao khoi load balancer.md,15,/img/migrated/Userguide-FPT-Load-Balancer-2022-4-1024x-511c9674.png,![
ja,docs-ja/load-balancer/xoa may ao khoi load balancer.md,19,/img/migrated/Userguide-FPT-Load-Balancer-2022-5-1024x-96497cb3.png,![
ja,docs-ja/load-balancer/xoa may ao khoi load balancer.md,23,/img/migrated/Userguide-FPT-Load-Balancer-2022-9-d29dbacb.png,![
ja,docs-ja/load-balancer/xoa may ao khoi load balancer.md,27,/img/migrated/Userguide-FPT-Load-Balancer-2022-7-300x1-828020a4.png,![
ja,docs-ja/lock-unlock-instance-deletion/lock-instance-deletion.md,17,/img/migrated/image-1702889848019-0f69d8a3.png,![Lock Instance Deletion確認ダイアログ
ja,docs-ja/lock-unlock-instance-deletion/unlock-instance-deletion.md,17,/img/migrated/image-1702889865206-f8a5a864.png,![Unlock Instance Deletion確認ダイアログ
ja,docs-ja/managed-fpt-database-engine/DB-proxy.md,13,./Khoi-tao-DB-Proxy.md,Khởi tạo DB Proxy
ja,docs-ja/managed-fpt-database-engine/DB-proxy.md,14,./Thao-tac-voi-DB-Proxy.md,Thao tác với DB Proxy
ja,docs-ja/managed-fpt-database-engine/Phan-quyen-tinh-nang-Database.md,13,./Roles.md,Roles
ja,docs-ja/managed-fpt-database-engine/Quan-ly-Backups.md,16,./Quan-ly-Restore.md,Quản lý restore
ja,docs-ja/managed-fpt-database-engine/access-console.md,15,/img/migrated/Login-scaled-48903630.png,![
ja,docs-ja/managed-fpt-database-engine/active-db-service.md,15,/img/migrated/active-FDE-scaled-f7b68e15.png,![
ja,docs-ja/managed-fpt-database-engine/backup-job-mgmt.md,17,/img/migrated/DBaaS_BackupDB_full_bk_job_add_popuo-f80ee1ef.png,![
ja,docs-ja/managed-fpt-database-engine/backup-mgmt.md,18,/img/migrated/DBaaS_BackupDB_noti_warning-e17645618511-fb3b9b39.png,![
ja,docs-ja/managed-fpt-database-engine/backup-mgmt.md,23,/img/migrated/DBaaS_BackupDB_view_inactive-scaled-5a5defe2.png,![
ja,docs-ja/managed-fpt-database-engine/backup-mgmt.md,27,/img/migrated/DBaaS_BackupDB_enable-e1764561767179-15ed20cd.png,![
ja,docs-ja/managed-fpt-database-engine/backup-mgmt.md,40,/img/migrated/DBaaS_BackupDB_edit_popup-e1764562966549-d646a978.png,![Alt text
ja,docs-ja/managed-fpt-database-engine/create-db-proxy.md,12,/img/migrated/Db-pro-1-7e7b7ca8.png,![
ja,docs-ja/managed-fpt-database-engine/create-db-proxy.md,14,/img/migrated/Db-pro-2-d46a7cbe.png,![
ja,docs-ja/managed-fpt-database-engine/create-db-proxy.md,16,/img/migrated/Db-pro-3-ac3ae541.png,![
ja,docs-ja/managed-fpt-database-engine/create-db-proxy.md,20,/img/migrated/Db-pro-34-cf0e838d.png,![
ja,docs-ja/managed-fpt-database-engine/create-db.md,20,/img/migrated/DBaaS_ProvisionDB_step1-1-02908cce.png,![
ja,docs-ja/managed-fpt-database-engine/create-db.md,76,/img/migrated/create-db-step-2-2-d636b5e2.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,16,/img/migrated/b1-cua-6.2-6e953999.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,18,/img/migrated/b2-cua-6.2-ecd9ba9c.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,20,/img/migrated/b3cua-6.2-0c5d58f3.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,27,/img/migrated/b4-cua-6.2-0745ca34.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,29,/img/migrated/B5-cua-6.2-92407761.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,31,/img/migrated/b6_1-cua-6.2-d37cc8dc.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,35,/img/migrated/b6_2-cua-6.2-72332857.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,38,/img/migrated/b6_3-cua-6.2-f1272475.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,45,/img/migrated/TH2_B1-_6.2-23686fb5.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,52,/img/migrated/TH2_B2_6.2-f5b99a21.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,54,/img/migrated/Th2_b3_6.2-3a398f5d.png,![
ja,docs-ja/managed-fpt-database-engine/create-floating-ip.md,56,/img/migrated/TH2_B4_6.2-87022800.png,![
ja,docs-ja/managed-fpt-database-engine/create-security-groups.md,12,/img/migrated/B1cua-6.1-a6dd8ad4.png,![
ja,docs-ja/managed-fpt-database-engine/create-security-groups.md,14,/img/migrated/B2cua-6.1-db433c04.png,![
ja,docs-ja/managed-fpt-database-engine/create-security-groups.md,30,/img/migrated/B3-cua6.1-c5041ca1.png,![
ja,docs-ja/managed-fpt-database-engine/create-subnets.md,14,/img/migrated/Sub1-1e1f2f32.png,![
ja,docs-ja/managed-fpt-database-engine/create-subnets.md,16,/img/migrated/Sub2-a3119de5.png,![
ja,docs-ja/managed-fpt-database-engine/create-subnets.md,27,/img/migrated/Sub3-273cbe12.png,![
ja,docs-ja/managed-fpt-database-engine/db-connect.md,35,/img/migrated/create-security-group-scaled-8aa5e8ed.png,![
ja,docs-ja/managed-fpt-database-engine/db-connect.md,60,/img/migrated/allocate-IP-scaled-65984edf.png,![
ja,docs-ja/managed-fpt-database-engine/db-connect.md,82,/img/migrated/db-overview-scaled-2357ac75.png,![
ja,docs-ja/managed-fpt-database-engine/db-operation.md,30,/img/migrated/db-list-action-ed761eb4.png,![
ja,docs-ja/managed-fpt-database-engine/db-view-detail.md,19,/img/migrated/overview-scaled-11bc300a.png,![Alt text
ja,docs-ja/managed-fpt-database-engine/db-view-detail.md,62,/img/migrated/overview-with-warning-popup-scaled-ffe6ebc4.png,![Alt text
ja,docs-ja/managed-fpt-database-engine/deactive-db-service.md,19,/img/migrated/deactive-FDE-scaled-ad13f2c5.png,![
ja,docs-ja/managed-fpt-database-engine/kafka-user.md,22,/img/migrated/view-kafka-acl-scaled-514e908e.png,![
ja,docs-ja/managed-fpt-database-engine/kafka-user.md,30,/img/migrated/create-kafka-user-scaled-15c4e64f.png,![
ja,docs-ja/managed-fpt-database-engine/kafka-user.md,69,/img/migrated/grant-acl-scaled-ee68daae.png,![
ja,docs-ja/managed-fpt-database-engine/logs.md,23,/img/migrated/view-process-monitor-scaled-85e128b6.png,![
ja,docs-ja/managed-fpt-database-engine/logs.md,26,/img/migrated/view-event-log-scaled-61adb5ff.png,![
ja,docs-ja/managed-fpt-database-engine/maintenance-window.md,35,/img/migrated/view-maintenance-3d911f64.png,![
ja,docs-ja/managed-fpt-database-engine/maintenance-window.md,38,/img/migrated/update-maintenance-wwindow-d95e9f42.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,18,/img/migrated/DBThta-1-9688a724.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,26,/img/migrated/DB-Stop1-5603f1dc.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,29,/img/migrated/DB-Stop2-5a8afe96.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,33,/img/migrated/DB-Stop3-b375b7c0.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,40,/img/migrated/DB-Start1-ad5fc12b.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,44,/img/migrated/DB-Start2-b12a86fa.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,48,/img/migrated/DB-Start3-1a85e282.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,54,/img/migrated/DB_restart-20aee588.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,57,/img/migrated/DB_restart2-ca969ed6.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,60,/img/migrated/DB_restart3-76af49ff.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,67,/img/migrated/DB_resize1-26443919.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,71,/img/migrated/DB_resize2-46fc1c9b.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,75,/img/migrated/DB_resize3-1d61f76b.png,![Alt text
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,82,/img/migrated/DB_delete1-79ffa16d.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,86,/img/migrated/DB_delete2-e50a6b16.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,90,/img/migrated/DB_delete3-14ab9e83.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,97,/img/migrated/DB_Detail1-98be4280.png,![
ja,docs-ja/managed-fpt-database-engine/manage-db-proxy.md,101,/img/migrated/DB_Detail2-8b026bce.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,18,/img/migrated/6.3_buoc-1-0a621b7a.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,23,/img/migrated/6.3-buoc1.1-69d07b92.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,26,/img/migrated/6.3-buoc1.2-8262cfcb.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,27,/img/migrated/6.3-buoc1.3-028093c2.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,30,/img/migrated/6.3-buoc1.4-c1e933e8.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,31,/img/migrated/6.3-buoc1.5-42e59be4.png,![
ja,docs-ja/managed-fpt-database-engine/manage-restore.md,34,/img/migrated/6.3-buoc1.6-4b4c88c3.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,23,/img/migrated/monitor-not-available-scaled-665c70e9.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,26,/img/migrated/monitor-enable-ba8960c7.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,34,/img/migrated/view-workspace-detail-4d7a2af8.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,38,/img/migrated/login-grafana-ee39a38d.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,40,/img/migrated/grafana-home-ff1e4760.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,44,/img/migrated/metric-dashboard-19d10d37.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,46,/img/migrated/metric-dashboard1-81a75568.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,50,/img/migrated/dashboard-log1-1-64999825.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,52,/img/migrated/dashboard-log2-8404b97b.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,54,/img/migrated/dashboard-log-filter-51eae0b5.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,56,/img/migrated/dashboard-log-runquery-1becce67.png,![
ja,docs-ja/managed-fpt-database-engine/monitoring.md,58,/img/migrated/dashboard-log-view-9c882ffa.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,23,/img/migrated/notification-scaled-fbca99ff.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,27,/img/migrated/add-alert-scaled-5779954f.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,67,/img/migrated/tele_add_noti_bot-scaled-8f932da5.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,71,/img/migrated/tele_admin-ab9912a8.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,75,/img/migrated/Tele_IDBot-scaled-fab904cb.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,78,/img/migrated/tele_channel_select-ad989119.png,![
ja,docs-ja/managed-fpt-database-engine/notification.md,80,/img/migrated/tele_channel_id-431370d0.png,![
ja,docs-ja/managed-fpt-database-engine/on-off-pitr.md,20,/img/migrated/DBaaS_BackupDB_pitr_enable_warning-17bc4181.png,![
ja,docs-ja/managed-fpt-database-engine/on-off-pitr.md,25,/img/migrated/DBaaS_BackupDB_pitr_enable-bec47e5a.png,![
ja,docs-ja/managed-fpt-database-engine/on-off-pitr.md,27,/img/migrated/DBaaS_BackupDB_pitr_enable_popup-0e361ade.png,![
ja,docs-ja/managed-fpt-database-engine/on-off-pitr.md,34,/img/migrated/DBaaS_BackupDB_pitr_disable_popup-385a70da.png,![
ja,docs-ja/managed-fpt-database-engine/param.md,30,/img/migrated/view-param-scaled-f9a798c8.png,![
ja,docs-ja/managed-fpt-database-engine/param.md,39,/img/migrated/update-param-scaled-7b919278.png,![
ja,docs-ja/managed-fpt-database-engine/push-s3.md,26,/img/migrated/migration-list-scaled-03d0f2a3.png,![
ja,docs-ja/managed-fpt-database-engine/push-s3.md,29,/img/migrated/s3-config-scaled-8f6342cf.png,![
ja,docs-ja/managed-fpt-database-engine/push-s3.md,57,/img/migrated/DBaaS_BackupDB_restore_list-44b1a2e5.png,![
ja,docs-ja/managed-fpt-database-engine/push-s3.md,60,/img/migrated/push-s3-a69f73c5.png,![
ja,docs-ja/managed-fpt-database-engine/push-s3.md,63,/img/migrated/log-s3-0f76689c.png,![
ja,docs-ja/managed-fpt-database-engine/push-s3.md,65,/img/migrated/S3-browser-ab343b8a.png,![
ja,docs-ja/managed-fpt-database-engine/register-account.md,15,/img/migrated/Signup-scaled-81d298a4.png,![
ja,docs-ja/managed-fpt-database-engine/report-export.md,16,/img/migrated/B1-c0322d1a.png,![
ja,docs-ja/managed-fpt-database-engine/report-export.md,21,/img/migrated/B2-ee06829e.png,![
ja,docs-ja/managed-fpt-database-engine/report-export.md,29,/img/migrated/B3-d285fd2c.png,![
